visitnumber;visitid;visitstarttime;date;totals;trafficsource;device;geonetwork;customdimensions;fullvisitorid;clientid;channelgrouping;socialengagementtype;pageviews
144;1639108420;2021-12-10 03:53:40;2021-12-10;{'visits': '1', 'hits': '6', 'pageviews': 'null', 'timeonsite': '12', 'bounces': 'null', 'transactions': 'null', 'transactionrevenue': 'null', 'newvisits': 'null', 'screenviews': '2', 'uniquescreenviews': '2', 'timeonscreen': '12', 'totaltransactionrevenue': 'null', 'sessionqualitydim': '2'};{'campaignid': 'null', 'adgroupid': 'null', 'creativeid': 'null', 'criteriaid': 'null', 'page': 'null', 'slot': 'null', 'criteriaparameters': 'null', 'gclid': 'null', 'customerid': 'null', 'adnetworktype': 'null', 'targetingcriteria': 'null', 'isvideoad': 'null', 'istruedirect': 'true', 'campaigncode': 'null'};{'browserversion': '210', 'operatingsystemversion': '9', 'ismobile': 'true', 'mobileinputselector': 'touchscreen', 'mobiledevicemarketingname': '6', 'javaenabled': 'true', 'language': 'en-us', 'screenresolution': '1080x2075', 'devicecategory': 'mobile'};{'cityid': '1007765', 'latitude': '28', 'longitude': '77'};{'index': '26', 'value': '0'};7.469941740836325e+18;21953027-e4b4-4420-95b3-ffa7c959ec5a;app (ali excluded);Not Socially Engaged;null
1771;1639108467;2021-12-10 03:54:27;2021-12-10;{'visits': '1', 'hits': '7', 'pageviews': 'null', 'timeonsite': '39', 'bounces': 'null', 'transactions': 'null', 'transactionrevenue': 'null', 'newvisits': 'null', 'screenviews': '2', 'uniquescreenviews': '1', 'timeonscreen': '28', 'totaltransactionrevenue': 'null', 'sessionqualitydim': '2'};{'campaign': '148978354_20211209', 'source': 'email_ali', 'medium': 'slc', 'campaignid': 'null', 'adgroupid': 'null', 'creativeid': 'null', 'criteriaid': 'null', 'page': 'null', 'slot': 'null', 'criteriaparameters': 'null', 'gclid': 'null', 'customerid': 'null', 'adnetworktype': 'null', 'targetingcriteria': 'null', 'isvideoad': 'null', 'istruedirect': 'null', 'campaigncode': 'null'};{'browserversion': '214', 'operatingsystemversion': '10', 'ismobile': 'true', 'mobileinputselector': 'touchscreen', 'javaenabled': 'true', 'language': 'fr-fr', 'screenresolution': '1080x2031', 'devicecategory': 'mobile'};{'cityid': '9182152', 'latitude': '0', 'longitude': '0'};{'index': '25', 'value': '0'};;ea366903-0ff7-43c6-b487-e799ad592884;email;Not Socially Engaged;null
76;1639106901;2021-12-10 03:28:21;2021-12-10;{'visits': '1', 'hits': '7', 'pageviews': 'null', 'timeonsite': '118', 'bounces': 'null', 'transactions': 'null', 'transactionrevenue': 'null', 'newvisits': 'null', 'screenviews': '5', 'uniquescreenviews': '4', 'timeonscreen': '118', 'totaltransactionrevenue': 'null', 'sessionqualitydim': '2'};{'campaignid': 'null', 'adgroupid': 'null', 'creativeid': 'null', 'criteriaid': 'null', 'page': 'null', 'slot': 'null', 'criteriaparameters': 'null', 'gclid': 'null', 'customerid': 'null', 'adnetworktype': 'null', 'targetingcriteria': 'null', 'isvideoad': 'null', 'istruedirect': 'true', 'campaigncode': 'null'};{'browserversion': '3', 'operatingsystem': 'i', 'operatingsystemversion': '14', 'ismobile': 'true', 'mobiledevicemodel': 'i', 'mobileinputselector': 'touchscreen', 'javaenabled': 'true', 'language': 'fr-fr', 'screenresolution': '750x1334', 'devicecategory': 'tablet'};{'cityid': '1006094', 'latitude': '48', 'longitude': '2'};{};;9d8ec726-1581-4d3d-9c5e-a7a01572989c;direct;Not Socially Engaged;null
428;1639106808;2021-12-10 03:26:48;2021-12-10;{'visits': '1', 'hits': '7', 'pageviews': 'null', 'timeonsite': '13', 'bounces': 'null', 'transactions': 'null', 'transactionrevenue': 'null', 'newvisits': 'null', 'screenviews': '4', 'uniquescreenviews': '4', 'timeonscreen': '13', 'totaltransactionrevenue': 'null', 'sessionqualitydim': '2'};{'campaignid': 'null', 'adgroupid': 'null', 'creativeid': 'null', 'criteriaid': 'null', 'page': 'null', 'slot': 'null', 'criteriaparameters': 'null', 'gclid': 'null', 'customerid': 'null', 'adnetworktype': 'null', 'targetingcriteria': 'null', 'isvideoad': 'null', 'istruedirect': 'true', 'campaigncode': 'null'};{'browserversion': '3', 'operatingsystem': 'i', 'operatingsystemversion': '15', 'ismobile': 'true', 'mobiledevicemodel': 'i', 'mobileinputselector': 'touchscreen', 'javaenabled': 'true', 'language': 'fr-fr', 'screenresolution': '1170x2532', 'devicecategory': 'mobile'};{'cityid': '1006094', 'latitude': '48', 'longitude': '2'};{'index': '26', 'value': 'undefined'};6.337349168360531e+18;8fa40d18-0a8e-49d0-a3f3-3913f8602ef0;(Other);Not Socially Engaged;null
1775;1639108709;2021-12-10 03:58:29;2021-12-10;{'visits': '1', 'hits': '8', 'pageviews': 'null', 'timeonsite': '32', 'bounces': 'null', 'transactions': 'null', 'transactionrevenue': 'null', 'newvisits': 'null', 'screenviews': '4', 'uniquescreenviews': '2', 'timeonscreen': '31', 'totaltransactionrevenue': 'null', 'sessionqualitydim': '2'};{'campaign': '148978354_20211209', 'source': 'email_ali', 'medium': 'slc', 'campaignid': 'null', 'adgroupid': 'null', 'creativeid': 'null', 'criteriaid': 'null', 'page': 'null', 'slot': 'null', 'criteriaparameters': 'null', 'gclid': 'null', 'customerid': 'null', 'adnetworktype': 'null', 'targetingcriteria': 'null', 'isvideoad': 'null', 'istruedirect': 'null', 'campaigncode': 'null'};{'browserversion': '214', 'operatingsystemversion': '10', 'ismobile': 'true', 'mobileinputselector': 'touchscreen', 'javaenabled': 'true', 'language': 'fr-fr', 'screenresolution': '1080x2031', 'devicecategory': 'mobile'};{'cityid': '9182152', 'latitude': '0', 'longitude': '0'};{'index': '25', 'value': '0'};;ea366903-0ff7-43c6-b487-e799ad592884;email;Not Socially Engaged;null
67;1639106275;2021-12-10 03:17:55;2021-12-10;{'visits': '1', 'hits': '8', 'pageviews': 'null', 'timeonsite': '1', 'bounces': 'null', 'transactions': 'null', 'transactionrevenue': 'null', 'newvisits': 'null', 'screenviews': '2', 'uniquescreenviews': '2', 'timeonscreen': '1', 'totaltransactionrevenue': 'null', 'sessionqualitydim': '2'};{'campaignid': 'null', 'adgroupid': 'null', 'creativeid': 'null', 'criteriaid': 'null', 'page': 'null', 'slot': 'null', 'criteriaparameters': 'null', 'gclid': 'null', 'customerid': 'null', 'adnetworktype': 'null', 'targetingcriteria': 'null', 'isvideoad': 'null', 'istruedirect': 'true', 'campaigncode': 'null'};{'browserversion': '3', 'operatingsystem': 'i', 'operatingsystemversion': '15', 'ismobile': 'true', 'mobiledevicemodel': 'i', 'mobileinputselector': 'touchscreen', 'javaenabled': 'true', 'language': 'fr-fr', 'screenresolution': '828x1792', 'devicecategory': 'mobile'};{'cityid': '1004133', 'latitude': '48', 'longitude': '11'};{'index': '31', 'value': 'app'};7.725222131120317e+18;f8c7960c-057f-4a22-8462-c38b5fc483c6;app (ali excluded);Not Socially Engaged;null
27;1639107902;2021-12-10 03:45:02;2021-12-10;{'visits': '1', 'hits': '2', 'pageviews': '1', 'timeonsite': 'null', 'bounces': '1', 'transactions': 'null', 'transactionrevenue': 'null', 'newvisits': 'null', 'screenviews': 'null', 'uniquescreenviews': 'null', 'timeonscreen': 'null', 'totaltransactionrevenue': 'null', 'sessionqualitydim': '1'};{'campaign': 'adfactory_extend_ancien_li_', 'source': 'criteo', 'medium': 'cpc', 'campaignid': 'null', 'adgroupid': 'null', 'creativeid': 'null', 'criteriaid': 'null', 'page': 'null', 'slot': 'null', 'criteriaparameters': 'null', 'gclid': 'null', 'customerid': 'null', 'adnetworktype': 'null', 'targetingcriteria': 'null', 'isvideoad': 'null', 'istruedirect': 'null', 'campaigncode': 'null'};{'browserversion': '94', 'browsersize': '410x650', 'operatingsystemversion': '7', 'ismobile': 'true', 'mobileinputselector': 'touchscreen', 'javaenabled': 'false', 'language': 'fr-fr', 'screencolors': '24-bit', 'screenresolution': '412x732', 'devicecategory': 'mobile'};{'cityid': '1006410', 'latitude': '45', 'longitude': '4'};{'index': '26', 'value': 'web'};2.27737470488045e+18;530242618.1625029086;display_other;Not Socially Engaged;1
19;1639107308;2021-12-10 03:35:08;2021-12-10;{'visits': '1', 'hits': '2', 'pageviews': '1', 'timeonsite': 'null', 'bounces': '1', 'transactions': 'null', 'transactionrevenue': 'null', 'newvisits': 'null', 'screenviews': 'null', 'uniquescreenviews': 'null', 'timeonscreen': 'null', 'totaltransactionrevenue': 'null', 'sessionqualitydim': '1'};{'campaign': 'agreg-conv_ancien_li_b2c_mitula_x_location_france_x_x_x_x_', 'source': 'mitula', 'medium': 'cpc', 'keyword': 'x', 'adcontent': 'x_', 'campaignid': 'null', 'adgroupid': 'null', 'creativeid': 'null', 'criteriaid': 'null', 'page': 'null', 'slot': 'null', 'criteriaparameters': 'null', 'gclid': 'null', 'customerid': 'null', 'adnetworktype': 'null', 'targetingcriteria': 'null', 'isvideoad': 'null', 'istruedirect': 'true', 'campaigncode': 'null'};{'browserversion': '96', 'browsersize': '360x610', 'operatingsystemversion': '10', 'ismobile': 'true', 'mobileinputselector': 'touchscreen', 'javaenabled': 'false', 'language': 'fr-fr', 'screencolors': '24-bit', 'screenresolution': '360x740', 'devicecategory': 'mobile'};{'cityid': '1006094', 'latitude': '48', 'longitude': '2'};{'index': '31', 'value': 'web'};3.9565939685579023e+18;921216320.1616431418;metasearch;Not Socially Engaged;1
17;1639108194;2021-12-10 03:49:54;2021-12-10;{'visits': '1', 'hits': '4', 'pageviews': '2', 'timeonsite': '20', 'bounces': 'null', 'transactions': 'null', 'transactionrevenue': 'null', 'newvisits': 'null', 'screenviews': 'null', 'uniquescreenviews': 'null', 'timeonscreen': 'null', 'totaltransactionrevenue': 'null', 'sessionqualitydim': '12'};{'campaign': 'adfactory_extend_ancien_li_', 'source': 'criteo', 'medium': 'cpc', 'campaignid': 'null', 'adgroupid': 'null', 'creativeid': 'null', 'criteriaid': 'null', 'page': 'null', 'slot': 'null', 'criteriaparameters': 'null', 'gclid': 'null', 'customerid': 'null', 'adnetworktype': 'null', 'targetingcriteria': 'null', 'isvideoad': 'null', 'istruedirect': 'null', 'campaigncode': 'null'};{'browserversion': '96', 'browsersize': '360x650', 'operatingsystemversion': '10', 'ismobile': 'true', 'mobileinputselector': 'touchscreen', 'javaenabled': 'false', 'language': 'fr-fr', 'screencolors': '24-bit', 'screenresolution': '360x780', 'devicecategory': 'mobile'};{'cityid': '1006443', 'latitude': '45', 'longitude': '4'};{'index': '30', 'value': 'prod'};4.1489572301100764e+18;966004382.1627385111;display_other;Not Socially Engaged;2
4;1639107282;2021-12-10 03:34:42;2021-12-10;{'visits': '1', 'hits': '6', 'pageviews': '1', 'timeonsite': '211', 'bounces': 'null', 'transactions': '1', 'transactionrevenue': 'null', 'newvisits': 'null', 'screenviews': 'null', 'uniquescreenviews': 'null', 'timeonscreen': 'null', 'totaltransactionrevenue': 'null', 'sessionqualitydim': '39'};{'campaign': 'agreg-conv_ancien_li_b2c_trovit_x_location_france_x_x_x_x_', 'source': 'trovit', 'medium': 'cpc', 'keyword': 'x', 'adcontent': 'x_', 'campaignid': 'null', 'adgroupid': 'null', 'creativeid': 'null', 'criteriaid': 'null', 'page': 'null', 'slot': 'null', 'criteriaparameters': 'null', 'gclid': 'null', 'customerid': 'null', 'adnetworktype': 'null', 'targetingcriteria': 'null', 'isvideoad': 'null', 'istruedirect': 'true', 'campaigncode': 'null'};{'browserversion': '604', 'browsersize': '410x590', 'operatingsystem': 'i', 'operatingsystemversion': '12', 'ismobile': 'true', 'mobiledevicemodel': 'i', 'mobileinputselector': 'touchscreen', 'javaenabled': 'false', 'language': 'fr-fr', 'screencolors': '32-bit', 'screenresolution': '414x736', 'devicecategory': 'mobile'};{'cityid': '1006410', 'latitude': '45', 'longitude': '4'};{'index': '30', 'value': 'prod'};1.5726801233513838e+18;366168125.1638743760;metasearch;Not Socially Engaged;1
1;1639106891;2021-12-10 03:28:11;2021-12-10;{'visits': '1', 'hits': '6', 'pageviews': '3', 'timeonsite': '20', 'bounces': 'null', 'transactions': 'null', 'transactionrevenue': 'null', 'newvisits': '1', 'screenviews': 'null', 'uniquescreenviews': 'null', 'timeonscreen': 'null', 'totaltransactionrevenue': 'null', 'sessionqualitydim': '19'};{'campaignid': 'null', 'adgroupid': 'null', 'creativeid': 'null', 'criteriaid': 'null', 'page': 'null', 'slot': 'null', 'criteriaparameters': 'null', 'gclid': 'null', 'customerid': 'null', 'adnetworktype': 'null', 'targetingcriteria': 'null', 'isvideoad': 'null', 'istruedirect': 'true', 'campaigncode': 'null'};{'browserversion': '94', 'browsersize': '1440x1100', 'operatingsystemversion': 'x86_64', 'ismobile': 'false', 'mobiledevicebranding': 'null', 'mobiledevicemodel': 'null', 'mobileinputselector': 'null', 'mobiledevicemarketingname': 'null', 'javaenabled': 'false', 'language': 'en-us', 'screencolors': '24-bit', 'screenresolution': '1440x1100', 'devicecategory': 'desktop'};{'cityid': '1007850', 'latitude': '53', 'longitude': '-6'};{'index': '30', 'value': 'prod'};2.618001538868759e+18;609550983.1639106891;direct;Not Socially Engaged;3
591;1639105289;2021-12-10 03:01:29;2021-12-10;{'visits': '1', 'hits': '8', 'pageviews': '6', 'timeonsite': '568', 'bounces': 'null', 'transactions': 'null', 'transactionrevenue': 'null', 'newvisits': 'null', 'screenviews': 'null', 'uniquescreenviews': 'null', 'timeonscreen': 'null', 'totaltransactionrevenue': 'null', 'sessionqualitydim': '14'};{'campaign': 'sea_gen_ancien_li_b2c_fr_google_achat_france_reg-pays de la loire_dpt-44_dsa', 'source': 'google', 'medium': 'cpc', 'campaignid': '278196605', 'adgroupid': '112683435558', 'creativeid': '501691526356', 'criteriaid': '988430208175', 'page': '1', 'criteriaparameters': 'chmz', 'customerid': '5273892939', 'boomuserlistid': '406280720', 'isvideoad': 'false', 'istruedirect': 'null', 'campaigncode': 'null'};{'browserversion': '87', 'browsersize': '360x640', 'operatingsystemversion': '8', 'ismobile': 'true', 'mobileinputselector': 'touchscreen', 'javaenabled': 'false', 'language': 'fr', 'screencolors': '24-bit', 'screenresolution': '360x760', 'devicecategory': 'mobile'};{'cityid': '1006312', 'latitude': '45', 'longitude': '0'};{'index': '33', 'value': 'prod'};9.146404540896468e+18;2129563256.1613191726;paid search_non-brand;Not Socially Engaged;6
5;1639107317;2021-12-10 03:35:17;2021-12-10;{'visits': '1', 'hits': '8', 'pageviews': '4', 'timeonsite': '319', 'bounces': 'null', 'transactions': 'null', 'transactionrevenue': 'null', 'newvisits': 'null', 'screenviews': 'null', 'uniquescreenviews': 'null', 'timeonscreen': 'null', 'totaltransactionrevenue': 'null', 'sessionqualitydim': '25'};{'campaign': 'agreg-conv_ancien_li_b2c_trovit_x_achat_france_x_x_x_x_', 'source': 'trovit', 'medium': 'cpc', 'keyword': 'x', 'adcontent': 'x_', 'campaignid': 'null', 'adgroupid': 'null', 'creativeid': 'null', 'criteriaid': 'null', 'page': 'null', 'slot': 'null', 'criteriaparameters': 'null', 'gclid': 'null', 'customerid': 'null', 'adnetworktype': 'null', 'targetingcriteria': 'null', 'isvideoad': 'null', 'istruedirect': 'null', 'campaigncode': 'null'};{'browserversion': '96', 'browsersize': '1080x790', 'operatingsystemversion': '8', 'ismobile': 'false', 'mobiledevicebranding': 'null', 'mobiledevicemodel': 'null', 'mobileinputselector': 'null', 'mobiledevicemarketingname': 'null', 'javaenabled': 'false', 'language': 'fr-fr', 'screencolors': '24-bit', 'screenresolution': '1600x900', 'devicecategory': 'desktop'};{'cityid': '9049943', 'latitude': '46', 'longitude': '3'};{'index': '30', 'value': 'prod'};4.852003098271678e+18;1129695004.1637089712;metasearch;Not Socially Engaged;4
1;1639106063;2021-12-10 03:14:23;2021-12-10;{'visits': '1', 'hits': '11', 'pageviews': '8', 'timeonsite': '158', 'bounces': 'null', 'transactions': 'null', 'transactionrevenue': 'null', 'newvisits': '1', 'screenviews': 'null', 'uniquescreenviews': 'null', 'timeonscreen': 'null', 'totaltransactionrevenue': 'null', 'sessionqualitydim': '12'};{'source': 'google', 'medium': 'organic', 'campaignid': 'null', 'adgroupid': 'null', 'creativeid': 'null', 'criteriaid': 'null', 'page': 'null', 'slot': 'null', 'criteriaparameters': 'null', 'gclid': 'null', 'customerid': 'null', 'adnetworktype': 'null', 'targetingcriteria': 'null', 'isvideoad': 'null', 'istruedirect': 'null', 'campaigncode': 'null'};{'browserversion': '96', 'browsersize': '390x730', 'operatingsystemversion': '10', 'ismobile': 'true', 'mobileinputselector': 'touchscreen', 'javaenabled': 'false', 'language': 'fr-fr', 'screencolors': '24-bit', 'screenresolution': '393x873', 'devicecategory': 'mobile'};{'cityid': '1009994', 'latitude': '-18', 'longitude': '47'};{'index': '31', 'value': 'web'};4.048630088327153e+18;942645149.1639106063;organic search;Not Socially Engaged;8
3;1639105399;2021-12-10 03:03:19;2021-12-10;{'visits': '1', 'hits': '12', 'pageviews': '6', 'timeonsite': '537', 'bounces': 'null', 'transactions': 'null', 'transactionrevenue': 'null', 'newvisits': 'null', 'screenviews': 'null', 'uniquescreenviews': 'null', 'timeonscreen': 'null', 'totaltransactionrevenue': 'null', 'sessionqualitydim': '19'};{'campaign': 'sea_gen_ancien_li_b2c_fr_google_achat_france_reg-bourgogne-franche-comt', 'source': 'google', 'medium': 'cpc', 'campaignid': '276409445', 'adgroupid': '112683434078', 'creativeid': '501640296663', 'criteriaid': '990023886697', 'page': '1', 'criteriaparameters': 'pj2ve-2kzz', 'customerid': '5273892939', 'targetingcriteria': 'null', 'isvideoad': 'false', 'istruedirect': 'null', 'campaigncode': 'null'};{'browserversion': '15', 'browsersize': '380x550', 'operatingsystem': 'i', 'operatingsystemversion': '15', 'ismobile': 'true', 'mobiledevicemodel': 'i', 'mobileinputselector': 'touchscreen', 'javaenabled': 'false', 'language': 'fr-fr', 'screencolors': '32-bit', 'screenresolution': '375x667', 'devicecategory': 'mobile'};{'latitude': '0', 'longitude': '0'};{'index': '30', 'value': 'prod'};7.093835793671026e+17;165166235.1638652044;paid search_non-brand;Not Socially Engaged;6
